Emp_Id;satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;left;promotion_last_5years;Department;salary
IND17632;0,93;0,98;3;241;3;0;0;0;IT;medium
IND21495;0,65;0,91;4;243;5;1;0;0;IT;medium
IND35353;0,67;0,52;4;207;3;0;0;0;IT;medium
IND11415;0,95;0,88;3;199;3;0;0;0;IT;medium
IND18824;0,61;0,97;6;286;4;0;0;0;product_mng;medium
IND27960;0,57;0,39;4;132;3;0;0;0;product_mng;high
IND43516;0,65;1,00;4;229;4;0;0;0;product_mng;low
IND18109;0,85;0,81;4;260;3;0;0;0;product_mng;medium
IND03767;0,61;0,96;3;214;2;0;0;0;IT;medium
IND05380;0,65;0,90;6;217;4;1;0;1;RandD;medium
IND14901;0,92;0,93;4;225;2;0;0;1;RandD;medium
IND43207;0,37;0,41;2;113;3;0;0;1;RandD;medium
IND04729;0,48;0,77;5;250;2;0;0;1;RandD;medium
IND27730;0,82;0,91;5;271;2;0;0;1;RandD;medium
IND38816;0,84;0,75;4;135;3;0;0;1;RandD;medium
IND12477;0,57;0,46;2;100;6;1;0;1;marketing;medium
IND24437;0,80;0,75;4;224;3;0;0;1;sales;medium
IND13592;0,49;0,91;4;134;4;0;0;0;accounting;low
IND21978;0,79;0,82;5;158;2;0;0;0;support;low
IND32172;0,48;0,67;3;183;2;0;0;0;technical;low
IND22279;0,28;0,89;4;97;6;0;0;0;management;low
IND41557;0,47;0,56;4;226;3;0;0;0;marketing;low
IND21456;0,91;0,60;4;235;4;1;0;0;marketing;low
IND31057;0,75;0,60;4;186;10;1;0;0;marketing;low
IND01752;0,61;0,89;3;242;10;0;0;0;sales;high
IND20417;0,47;0,79;3;284;10;0;0;0;sales;low
IND43394;0,22;0,70;2;274;10;0;0;0;sales;high
IND18582;0,50;0,48;4;130;10;0;0;0;sales;high
IND18658;0,56;0,87;3;146;10;0;0;0;sales;low
IND40599;0,84;0,85;4;207;10;0;0;0;sales;low
IND09039;0,69;0,72;4;210;2;1;0;0;sales;high
IND14225;0,53;0,64;3;143;2;0;0;0;sales;low
IND29332;0,17;0,57;4;116;3;0;0;0;sales;medium
IND03972;0,48;0,71;2;162;3;1;0;0;sales;high
IND13059;0,94;0,51;3;242;3;0;0;0;sales;medium
IND36257;0,77;0,89;4;153;7;0;0;0;sales;medium
IND05542;1,00;0,72;5;194;7;1;0;0;sales;medium
IND44784;0,49;0,65;4;233;7;0;0;0;sales;medium
IND20232;0,93;0,73;4;283;7;0;0;0;sales;high
IND34461;0,38;0,43;3;188;7;0;0;0;sales;medium
IND30638;0,60;0,54;4;182;6;0;0;0;sales;medium
IND33631;0,50;0,82;2;286;6;0;0;0;sales;medium
IND28934;0,97;0,55;5;212;6;0;0;0;sales;high
IND22859;0,93;0,95;5;176;6;0;0;1;accounting;medium
IND37637;0,50;1,00;5;264;8;0;0;1;accounting;high
IND10843;0,52;0,84;3;261;8;0;0;1;accounting;low
IND39009;0,50;0,71;4;163;8;0;0;1;hr;medium
IND01882;0,55;0,40;3;139;8;0;0;1;hr;medium
IND40734;0,95;0,84;3;261;8;1;0;1;hr;medium
IND40873;0,48;0,42;2;275;6;1;0;1;hr;medium
IND37747;0,51;0,39;5;132;6;1;0;1;technical;low
IND26246;0,96;0,48;3;202;6;0;0;0;technical;low
IND30990;0,97;0,84;4;177;6;0;0;0;technical;low
IND02780;0,97;0,66;5;234;6;0;0;0;technical;low
IND01295;0,71;0,54;4;188;6;0;0;0;technical;low
IND22790;0,82;0,49;5;203;6;0;0;0;technical;low
IND37845;0,57;1,00;4;227;10;0;0;0;technical;low
IND11220;0,48;0,93;3;150;10;0;0;0;technical;low
IND12013;0,71;0,64;3;267;3;0;0;0;technical;low
IND16658;0,63;0,61;5;186;10;0;0;0;technical;low
IND03591;0,99;0,84;4;142;10;0;0;0;technical;high
IND03727;0,79;0,83;3;126;10;1;0;0;support;low
IND14728;0,65;0,85;4;201;10;0;0;0;support;low
IND33168;0,70;0,85;4;142;2;0;0;0;support;low
IND03690;0,99;0,94;4;167;4;0;0;0;support;low
IND17342;0,65;0,62;4;258;2;0;0;0;support;high
IND25038;0,92;0,85;3;207;2;0;0;0;support;low
IND0605;0,24;0,50;4;282;4;1;0;0;support;low
IND11082;0,39;0,89;3;188;5;0;0;0;support;low
IND38619;0,82;0,85;3;214;2;0;0;0;support;high
IND35083;0,78;0,89;4;272;2;0;0;0;support;low
IND39598;0,62;0,79;3;259;3;0;0;0;support;medium
IND17441;0,60;0,61;5;191;2;1;0;0;technical;high
IND26781;0,49;0,57;3;192;3;0;0;0;technical;medium
IND26549;0,82;0,82;3;164;3;0;0;0;technical;high
IND33492;0,48;0,81;4;149;2;0;0;0;management;medium
IND24472;0,69;0,56;4;149;3;0;0;0;IT;medium
IND30943;0,40;0,89;2;165;3;0;0;0;IT;medium
IND27700;0,72;0,80;3;222;3;0;0;0;IT;medium
IND08294;0,75;0,84;5;222;3;1;0;0;IT;medium
IND12655;0,50;0,77;3;265;3;0;0;0;IT;medium
IND19748;0,78;0,50;5;247;4;0;0;0;product_mng;medium
IND23146;0,76;0,45;4;147;2;0;0;0;product_mng;medium
IND24160;0,94;0,52;3;273;3;0;0;0;product_mng;high
IND07482;0,24;0,94;6;144;4;0;0;0;product_mng;low
IND13416;0,99;0,66;3;181;2;0;0;0;IT;medium
IND20347;0,67;0,64;3;198;2;1;0;0;management;medium
IND27750;0,76;0,57;5;255;4;0;0;0;management;medium
IND06675;0,76;0,77;4;169;10;0;0;0;management;medium
IND11292;0,55;0,64;4;201;10;1;0;0;management;medium
IND26706;0,74;0,60;4;274;10;1;0;0;management;medium
IND17598;0,81;0,85;4;134;10;1;0;0;management;medium
IND24423;0,98;0,67;3;190;10;0;0;0;IT;medium
IND31175;0,98;0,98;4;170;10;0;0;0;IT;medium
IND36395;0,58;0,91;3;154;10;0;0;0;product_mng;high
IND38258;0,18;0,75;3;142;2;0;0;0;product_mng;low
IND0106;0,57;0,67;5;235;2;0;0;0;product_mng;low
IND23453;0,70;0,62;3;110;3;0;0;0;product_mng;low
IND32653;0,49;0,77;3;211;3;0;0;0;IT;high
IND08683;0,70;0,56;4;214;3;0;0;1;management;medium
IND15392;0,16;0,93;5;210;7;0;0;1;management;medium
IND19586;0,58;0,59;3;207;7;0;0;1;management;medium
IND24914;0,66;0,57;4;161;7;0;0;1;management;medium
IND43777;0,51;0,55;2;102;7;0;0;1;management;medium
IND35823;0,48;0,84;4;186;7;0;0;1;management;medium
IND39949;0,56;0,71;3;211;6;0;0;1;marketing;low
IND42687;0,81;0,62;3;240;6;0;0;1;sales;low
IND18509;0,57;0,70;4;237;6;0;0;0;accounting;low
IND35531;0,66;0,53;3;164;6;0;0;0;support;low
IND22084;0,22;0,91;6;222;8;0;0;0;technical;low
IND13692;0,96;0,71;3;205;8;1;0;0;management;medium
IND27573;0,87;0,88;4;140;8;0;0;0;marketing;medium
IND44839;0,61;0,42;2;103;8;0;0;0;marketing;medium
IND0606;0,66;0,85;3;178;8;1;0;0;marketing;medium
IND10037;0,90;0,51;4;137;6;0;0;0;sales;medium
IND16066;0,64;0,67;3;143;6;0;0;0;sales;medium
IND36596;0,76;0,82;4;170;6;0;0;0;sales;medium
IND30750;0,97;0,41;5;135;6;0;0;0;sales;medium
IND23286;0,69;0,76;3;174;6;0;0;0;sales;medium
IND33502;0,98;0,55;3;166;6;1;0;0;sales;medium
IND38784;0,18;0,61;5;174;6;0;0;0;sales;medium
IND38233;0,62;0,91;3;251;10;0;0;0;sales;medium
IND43110;0,29;0,37;6;187;10;1;0;0;sales;high
IND03761;0,87;0,48;5;170;3;0;0;0;sales;low
IND39414;0,91;0,64;3;241;10;0;0;0;sales;medium
IND04405;0,53;0,79;3;221;10;1;0;0;sales;medium
IND06801;0,69;0,73;4;257;10;1;0;0;sales;medium
IND34249;0,14;0,58;4;275;10;0;0;0;sales;medium
IND36840;0,70;0,77;4;245;2;0;0;0;sales;low
IND08531;0,77;0,75;6;246;6;0;0;0;sales;low
IND16176;0,77;0,76;6;263;6;0;0;0;sales;low
IND27510;0,76;0,99;3;133;4;0;0;0;sales;low
IND03895;0,66;0,49;4;157;3;0;0;0;sales;low
IND29171;0,50;0,95;3;198;4;0;0;0;accounting;low
IND34675;0,57;0,90;5;145;3;0;0;0;accounting;low
IND37566;0,97;0,62;6;118;2;0;0;0;accounting;low
IND42084;0,26;0,99;5;184;5;0;0;0;hr;low
IND16903;0,72;0,62;3;243;2;1;0;0;hr;low
IND26435;0,83;0,93;3;247;2;0;0;0;hr;low
IND30994;0,55;0,40;3;158;3;0;0;0;hr;low
IND31712;0,77;0,74;5;243;2;0;0;0;technical;low
IND41279;0,24;0,63;4;203;5;0;0;0;technical;low
IND33649;0,80;0,96;3;161;3;0;0;0;technical;low
IND44875;0,50;0,59;4;214;3;1;0;0;technical;low
IND32595;0,66;0,59;4;179;3;0;0;0;technical;low
IND38213;0,66;0,77;4;188;2;0;0;0;technical;low
IND18875;0,66;0,81;3;174;3;0;0;0;technical;low
IND31297;0,96;0,83;3;177;4;0;0;0;technical;low
IND06463;0,75;0,94;5;194;4;0;0;0;technical;low
IND0663;0,78;0,77;3;244;2;0;0;0;technical;medium
IND05701;0,57;0,82;4;269;2;0;0;0;technical;medium
IND13152;0,78;0,68;2;159;3;1;0;0;support;medium
IND27403;0,57;0,88;4;140;2;0;0;0;support;medium
IND03140;0,84;0,56;5;224;2;0;0;0;support;medium
IND38189;0,23;0,94;5;242;4;0;0;0;support;medium
IND19551;0,53;0,37;3;180;3;0;0;0;support;medium
IND02118;0,82;0,71;3;150;3;0;0;0;support;medium
IND23126;0,59;0,64;5;269;3;0;0;0;support;medium
IND25824;0,50;0,52;2;178;2;0;0;0;support;medium
IND42080;1,00;0,74;2;187;3;0;0;0;support;medium
IND25882;0,94;0,61;3;140;2;0;0;0;support;medium
IND35392;0,86;0,61;4;193;2;0;0;0;support;high
IND40789;0,73;0,49;4;243;2;0;0;0;technical;low
IND27929;0,49;0,94;3;144;3;1;0;0;technical;medium
IND40427;0,79;0,73;2;147;2;0;0;0;technical;medium
IND05907;0,83;0,50;6;165;3;0;0;0;management;medium
IND30441;0,85;0,67;3;176;2;0;0;0;IT;medium
IND35648;0,65;0,37;3;170;6;0;0;0;IT;low
IND39440;0,94;0,65;4;213;2;1;0;0;IT;low
IND44059;0,76;0,81;4;242;2;0;0;0;IT;low
IND36494;0,77;0,54;4;139;3;1;0;0;IT;low
IND17053;0,77;0,91;4;239;3;1;0;0;product_mng;low
IND35064;0,59;0,64;5;123;2;0;0;0;product_mng;low
IND11350;0,69;0,90;3;185;4;0;0;0;product_mng;low
IND36342;0,51;0,85;4;186;2;0;0;0;product_mng;low
IND13608;0,80;0,67;3;178;3;0;0;0;IT;low
IND26076;0,98;0,70;3;153;10;0;0;0;management;high
IND37933;0,69;0,72;4;185;10;1;0;0;management;high
IND40903;0,14;0,76;4;142;10;0;0;0;management;high
IND44907;0,95;0,90;4;221;10;1;0;0;management;high
IND02048;0,53;0,61;3;148;10;0;0;0;management;high
IND05082;0,64;0,52;5;258;10;1;0;0;management;high
IND12947;0,51;0,73;4;229;3;0;0;0;sales;low
IND13258;0,36;0,73;2;111;2;0;0;0;sales;low
IND32649;0,62;0,97;2;271;3;0;0;0;sales;low
IND33994;0,98;0,58;4;133;3;0;0;0;sales;low
IND36367;0,53;0,70;4;223;3;0;0;0;sales;low
IND21696;0,80;0,95;4;272;2;0;0;0;sales;low
IND0356;0,73;0,77;3;233;3;0;0;0;sales;medium
IND34485;0,82;0,80;3;162;3;0;0;0;sales;medium
IND37074;0,62;0,75;5;165;4;0;0;0;sales;medium
IND08092;0,87;0,48;5;242;3;0;0;0;sales;medium
IND44817;0,43;0,65;4;124;2;0;0;0;sales;medium
IND13848;0,57;0,60;2;163;3;0;0;0;sales;medium
IND26033;0,91;0,77;3;144;3;0;0;0;sales;medium
IND27763;0,75;0,59;5;149;4;0;0;0;sales;medium
IND32459;0,76;0,80;5;217;2;0;0;0;sales;medium
IND03164;0,85;0,49;4;139;2;0;0;0;sales;medium
IND19742;0,56;0,67;3;270;2;0;0;0;sales;medium
IND27683;0,86;0,84;3;177;3;0;0;0;sales;medium
IND06508;0,21;0,43;5;175;2;1;0;0;sales;high
IND21719;0,94;0,59;3;151;2;0;0;0;sales;low
IND04444;0,98;0,74;3;185;3;0;0;0;sales;medium
IND14797;0,42;0,45;3;227;3;0;0;0;sales;medium
IND17017;0,98;0,89;4;218;2;0;0;0;sales;medium
IND28449;1,00;0,93;5;167;3;0;0;0;sales;medium
IND35169;0,95;0,52;3;183;2;1;0;0;sales;low
IND36127;0,95;0,50;4;259;3;0;0;0;sales;low
IND09852;0,68;0,53;3;138;2;1;0;0;sales;low
IND13777;0,64;0,38;5;122;4;0;0;0;sales;low
IND16044;0,24;0,62;6;225;6;0;0;0;sales;low
IND37450;0,37;0,72;3;121;2;0;0;0;sales;low
IND08600;0,67;0,40;4;274;3;0;0;0;sales;low
IND13773;0,86;0,89;4;153;4;0;0;0;sales;low
IND01232;0,43;0,38;3;119;2;0;0;0;sales;low
IND22748;0,67;0,67;4;141;2;1;0;0;sales;low
IND30607;0,92;0,60;4;161;3;0;0;0;IT;low
IND28292;0,43;0,46;2;186;2;0;0;0;product_mng;low
IND42631;0,52;0,80;3;252;4;0;0;0;product_mng;low
IND18513;0,16;0,42;3;182;3;1;0;0;product_mng;low
IND34723;0,49;0,60;4;264;2;1;0;0;product_mng;low
IND38660;0,37;0,63;4;167;3;0;0;0;IT;low
IND43267;0,98;0,68;5;171;3;0;0;0;management;high
IND0667;0,33;0,97;5;130;4;0;0;0;management;high
IND13014;0,14;0,79;5;271;4;0;0;0;management;high
IND28387;0,54;0,79;5;249;3;1;0;0;management;high
IND35100;0,63;0,48;4;180;4;0;0;0;management;high
IND40149;0,55;0,69;4;220;3;1;0;0;management;high
IND32726;0,84;0,53;3;210;4;1;0;0;marketing;medium
IND07658;0,51;0,97;4;258;2;0;0;0;sales;medium
IND34575;0,15;0,75;3;150;4;0;0;1;accounting;medium
IND39437;0,97;0,79;5;259;3;0;0;1;support;medium
IND09659;0,67;0,69;3;231;3;0;0;1;technical;medium
IND43479;0,48;0,67;4;220;3;0;0;1;management;medium
IND05367;0,69;0,58;4;149;3;0;0;1;marketing;medium
IND28051;0,60;0,62;3;238;4;0;0;1;marketing;medium
IND05397;0,82;0,71;2;209;5;0;0;1;marketing;medium
IND39048;0,86;0,95;4;149;3;0;0;1;sales;medium
IND02038;0,69;0,59;4;264;3;0;0;0;sales;medium
IND03629;0,87;0,87;5;207;2;0;0;0;sales;high
IND43420;0,17;0,78;3;239;6;0;0;0;sales;low
IND21710;0,94;0,51;6;239;5;0;0;0;sales;medium
IND02708;0,50;1,00;4;258;3;0;0;0;sales;medium
IND08101;0,16;0,72;3;203;3;0;0;0;sales;medium
IND16094;0,89;0,99;2;258;3;0;0;0;sales;medium
IND32892;0,69;0,51;3;257;3;1;0;0;IT;low
IND35896;0,50;0,51;5;134;3;0;0;0;product_mng;low
IND16283;0,16;0,46;6;240;2;0;0;0;product_mng;low
IND26184;0,75;0,99;2;237;5;1;0;0;product_mng;low
IND18506;0,64;0,66;5;157;2;0;0;0;product_mng;low
IND16197;0,78;0,43;4;275;3;0;0;0;IT;low
IND0324;0,81;0,74;2;228;3;0;0;0;management;high
IND19240;0,55;0,58;3;254;2;0;0;0;management;high
IND23296;0,53;0,53;4;257;2;0;0;0;management;high
IND38452;0,69;0,73;3;231;2;1;0;0;management;high
IND07369;0,80;0,53;3;217;3;0;0;0;management;high
IND15601;0,77;0,98;3;286;6;0;0;0;management;high
IND41548;0,84;0,80;4;236;3;0;0;0;marketing;low
IND16670;0,64;0,55;4;215;2;0;0;0;sales;low
IND11576;0,78;0,57;4;157;3;0;0;0;accounting;low
IND18082;0,67;0,70;3;149;3;0;0;0;support;low
IND10323;0,81;0,77;3;221;2;0;0;0;technical;low
IND35249;0,91;0,82;4;238;2;0;0;0;management;low
IND26874;0,75;0,89;6;250;2;0;0;0;marketing;medium
IND42079;0,78;0,96;3;202;4;1;0;0;marketing;medium
IND06824;0,54;0,52;4;173;2;0;0;0;marketing;medium
IND41260;0,77;0,71;5;250;3;1;0;0;sales;medium
IND15927;0,89;0,63;4;270;3;1;0;0;sales;medium
IND32570;0,16;0,98;3;232;5;0;0;0;sales;medium
IND05851;0,77;0,99;4;260;3;0;0;0;sales;medium
IND03980;0,69;0,48;5;232;4;0;0;0;sales;medium
IND18595;0,61;0,81;4;134;3;0;0;0;sales;medium
IND02790;0,59;0,81;4;189;3;0;0;0;sales;medium
IND13307;0,58;0,80;4;113;3;0;0;0;IT;medium
IND18267;0,88;0,67;5;264;3;0;0;0;product_mng;medium
IND27259;0,51;0,63;5;260;2;0;0;0;product_mng;high
IND06020;0,31;0,70;3;132;3;0;0;0;product_mng;low
IND37225;0,52;0,52;4;168;3;0;0;0;product_mng;medium
IND41153;0,57;0,46;3;186;3;1;0;0;IT;medium
IND42087;0,50;0,77;3;267;2;0;0;0;management;high
IND05430;0,74;0,63;3;180;3;0;0;0;management;high
IND27212;0,74;0,77;3;211;3;0;0;0;management;high
IND0951;0,82;0,51;2;268;2;0;0;0;management;high
IND42580;0,74;0,71;3;206;3;0;0;0;management;high
IND28012;0,20;0,59;6;113;3;0;0;0;management;high
IND05197;0,63;0,48;4;179;3;0;0;0;marketing;low
IND31072;0,19;0,80;6;157;6;1;0;0;sales;low
IND03799;0,40;0,62;4;127;5;0;0;0;accounting;low
IND27628;0,71;0,37;2;179;5;0;0;1;support;low
IND40400;0,84;0,73;4;197;3;0;0;1;technical;low
IND14569;0,59;0,84;4;251;4;1;0;1;management;low
IND16311;0,57;0,85;4;250;3;1;0;1;marketing;low
IND18616;0,81;0,61;2;176;5;0;0;1;marketing;low
IND23108;0,80;0,70;4;246;3;0;0;1;marketing;low
IND22386;0,49;0,66;3;155;3;0;0;1;sales;low
IND36955;0,55;0,64;3;178;2;0;0;1;sales;low
IND41903;0,68;0,40;3;213;5;1;0;1;sales;low
IND24682;0,55;0,67;3;150;2;0;0;1;sales;low
IND36771;0,59;0,62;3;166;2;0;0;0;sales;low
IND18901;0,91;0,80;5;169;4;0;0;0;sales;low
IND08400;0,48;0,90;4;208;3;0;0;0;sales;low
IND10214;0,84;0,66;3;209;2;0;0;0;sales;low
IND16765;0,73;0,54;4;167;3;0;0;0;IT;medium
IND01660;0,28;0,59;6;281;3;0;0;0;product_mng;medium
IND07170;0,77;0,65;3;156;4;0;0;0;product_mng;medium
IND23191;0,67;0,65;3;265;3;0;0;0;product_mng;medium
IND32767;0,50;0,53;3;142;3;1;0;0;product_mng;medium
IND26994;0,32;0,47;3;143;4;0;0;0;IT;medium
IND28082;0,57;0,78;3;134;3;0;0;0;RandD;medium
IND06491;0,51;0,80;5;268;3;0;0;0;RandD;medium
IND14161;0,61;0,60;3;255;2;0;0;0;RandD;medium
IND30192;0,83;0,73;4;157;2;0;0;0;RandD;medium
IND05043;0,87;0,97;5;151;3;0;0;0;RandD;medium
IND19700;0,70;0,63;3;157;2;0;0;0;RandD;medium
IND20954;0,78;0,65;3;139;3;0;0;0;marketing;high
IND21168;0,71;0,53;4;196;2;1;0;0;sales;low
IND30418;0,68;0,99;3;159;2;0;0;0;accounting;medium
IND05373;0,75;0,53;4;224;4;1;0;0;support;medium
IND05623;0,70;0,53;3;215;7;1;0;0;technical;medium
IND13986;0,59;0,94;5;157;7;1;0;0;management;medium
IND28613;0,64;0,87;4;157;7;0;0;0;marketing;low
IND35439;0,61;0,88;5;146;7;1;0;0;marketing;low
IND34106;0,77;0,49;2;286;7;0;0;0;marketing;low
IND01638;0,51;0,64;3;203;3;0;0;0;sales;low
IND01188;0,49;0,49;3;168;7;0;0;0;sales;low
IND03334;0,77;0,75;3;170;7;0;0;0;sales;low
IND28249;0,31;0,86;3;266;7;0;0;0;sales;low
IND22094;0,54;0,76;3;183;3;0;0;0;sales;low
IND36352;0,56;0,66;4;264;3;0;0;0;sales;low
IND41641;0,65;0,77;4;205;3;0;0;0;sales;low
IND26167;0,49;0,36;2;192;3;0;0;0;sales;low
IND0698;0,82;0,79;3;176;3;0;0;0;technical;low
IND01675;0,60;0,52;3;183;2;0;0;0;support;low
IND20666;0,64;0,63;3;156;6;1;0;0;support;low
IND27484;0,70;0,68;3;150;3;0;0;0;support;low
IND42745;0,65;0,89;4;204;8;1;0;0;support;low
IND22547;0,69;0,78;5;131;8;0;0;0;support;low
IND28893;0,93;0,74;5;248;8;1;0;0;support;low
IND12671;0,55;0,52;4;168;8;0;0;0;support;low
IND26535;0,75;0,87;4;146;8;1;0;0;support;low
IND37987;0,47;0,43;4;246;3;0;0;0;support;low
IND43764;0,72;0,88;5;216;10;1;0;0;support;medium
IND25756;0,59;0,92;3;203;10;0;0;0;support;medium
IND14671;0,98;0,49;3;199;10;0;0;0;technical;medium
IND19194;0,39;0,52;2;102;8;0;0;0;technical;medium
IND36498;0,93;0,87;4;139;8;0;0;0;technical;medium
IND38984;0,71;0,97;5;208;8;1;0;0;management;medium
IND05993;0,49;0,54;4;215;4;0;0;0;IT;medium
IND31155;0,63;0,93;4;233;3;0;0;0;IT;medium
IND35080;0,45;0,64;3;169;10;0;0;0;IT;medium
IND03643;0,77;0,64;3;190;10;1;0;0;IT;medium
IND05072;0,77;0,63;4;236;7;0;0;0;IT;medium
IND08870;0,50;0,92;4;266;7;0;0;0;product_mng;medium
IND05618;0,45;0,42;4;156;7;0;0;0;product_mng;high
IND12327;0,81;0,47;4;153;7;0;0;0;product_mng;low
IND18475;0,83;0,67;3;175;3;0;0;0;product_mng;medium
IND32538;0,47;0,76;6;174;10;0;0;0;IT;medium
IND41898;0,25;0,89;4;154;10;0;0;0;management;high
IND02391;0,89;0,55;5;251;10;0;0;0;management;high
IND31738;0,97;0,57;3;164;10;0;0;0;management;high
IND30721;0,60;0,65;2;225;10;0;0;0;management;high
IND09603;0,67;0,72;2;134;10;0;0;0;management;high
IND43237;0,89;0,77;3;144;3;0;0;0;management;high
IND05208;0,60;0,91;5;211;3;0;0;0;sales;low
IND14199;0,64;0,79;4;139;3;0;0;0;sales;low
IND42506;0,57;0,66;3;268;3;0;0;0;sales;low
IND32766;0,56;0,98;5;171;3;1;0;0;sales;low
IND15113;0,60;0,90;4;260;2;0;0;0;sales;medium
IND05256;0,17;0,66;6;224;3;0;0;0;sales;medium
IND41729;0,74;0,49;4;233;3;0;0;0;sales;medium
IND36901;0,44;0,41;3;125;7;0;0;0;sales;medium
IND16777;0,51;0,89;4;233;7;0;0;0;sales;medium
IND07583;0,86;0,57;3;162;7;0;0;0;sales;medium
IND18020;0,96;0,48;4;198;7;0;0;0;sales;medium
IND22866;0,87;0,82;4;198;7;0;0;0;sales;medium
IND0245;0,58;0,79;3;243;3;1;0;0;sales;medium
IND28145;0,24;0,56;4;281;7;0;0;0;sales;medium
IND42674;0,42;0,80;4;259;7;1;0;0;sales;medium
IND28608;0,65;0,94;4;184;7;0;0;0;sales;medium
IND05898;0,73;0,92;6;189;3;1;0;0;sales;medium
IND29165;0,63;0,60;4;258;3;0;0;0;sales;medium
IND44455;0,95;0,48;4;225;3;0;0;0;sales;medium
IND19514;0,52;0,83;5;145;3;0;0;0;sales;medium
IND24200;0,96;0,55;3;164;3;0;0;0;sales;medium
IND17274;0,66;0,51;4;254;2;0;0;0;sales;medium
IND06042;0,98;0,44;4;154;6;1;0;0;sales;medium
IND36987;0,56;0,79;5;248;3;0;0;0;sales;medium
IND23781;0,97;0,54;3;154;8;1;0;0;sales;medium
IND24482;0,72;0,92;3;242;8;0;0;0;sales;medium
IND31464;0,74;0,78;4;194;8;0;0;0;sales;medium
IND28898;0,20;0,60;5;261;8;0;0;0;sales;medium
IND32301;0,73;0,56;3;245;8;0;0;0;sales;medium
IND19405;0,76;0,79;3;247;3;0;0;0;sales;low
IND36910;0,65;0,54;4;147;10;0;0;0;sales;low
IND43448;0,66;0,50;3;139;10;1;0;0;sales;low
IND30779;0,96;0,97;6;137;10;0;0;0;sales;low
IND14118;0,57;0,55;4;177;8;0;0;0;sales;low
IND23556;0,61;0,82;4;184;8;0;0;0;IT;low
IND02083;0,57;0,69;3;212;8;0;0;0;product_mng;low
IND26325;0,59;0,47;3;159;4;0;0;0;product_mng;low
IND39852;0,92;0,68;4;178;3;0;0;0;product_mng;low
IND19067;0,79;0,56;3;149;10;0;0;0;product_mng;low
IND30995;0,95;0,66;4;223;10;0;0;0;IT;low
IND34035;0,24;0,81;6;263;7;0;0;0;management;high
IND36877;0,49;0,52;4;161;7;0;0;0;management;high
IND15956;0,49;0,68;3;192;7;0;0;0;management;high
IND30782;0,97;0,51;5;215;7;0;0;0;management;high
IND18363;0,55;0,78;4;261;3;0;0;0;management;high
IND19089;0,76;0,56;5;222;10;0;0;0;management;high
IND29105;0,53;0,99;3;223;10;0;0;0;marketing;low
IND33177;0,51;0,86;3;182;10;0;0;0;sales;low
IND41809;0,57;0,93;2;204;10;0;0;0;accounting;low
IND07835;0,58;0,91;3;195;10;0;0;0;support;low
IND12923;0,60;0,98;4;146;10;0;0;0;technical;low
IND17738;0,65;0,74;4;233;4;1;0;0;management;low
IND25971;0,91;0,75;2;147;3;0;0;0;marketing;low
IND31272;0,65;0,55;3;156;5;0;0;0;marketing;low
IND22582;0,18;0,49;3;240;2;1;0;0;marketing;low
IND38503;0,66;0,90;4;177;7;0;0;0;sales;low
IND07355;0,78;0,80;3;135;7;0;0;0;sales;medium
IND06892;0,82;0,65;5;178;7;1;0;0;sales;medium
IND24836;0,54;0,64;3;190;7;0;0;0;sales;medium
IND31223;0,95;0,84;3;240;7;0;0;0;sales;medium
IND38933;0,65;0,85;4;172;3;0;0;0;sales;medium
IND04494;0,83;0,55;3;271;7;0;0;0;sales;medium
IND16125;0,15;0,60;5;188;7;0;0;0;sales;medium
IND16710;0,59;0,59;4;197;7;0;0;0;IT;medium
IND22397;0,99;0,94;5;151;3;0;0;0;product_mng;medium
IND03677;0,76;0,72;3;263;3;0;0;0;product_mng;medium
IND14356;0,64;0,67;2;223;3;0;0;0;product_mng;medium
IND28015;0,95;0,75;4;151;3;0;0;0;product_mng;medium
IND33135;0,53;0,66;3;191;3;0;0;0;IT;high
IND09982;0,59;0,50;2;162;2;0;0;0;management;high
IND28571;0,69;0,86;5;195;6;0;0;0;management;high
IND07098;0,50;0,49;4;222;3;0;0;0;management;high
IND20647;0,89;0,96;3;179;8;0;0;0;management;high
IND31048;0,56;0,39;3;106;8;0;0;0;management;high
IND23964;0,77;0,68;3;214;8;1;0;0;management;high
IND33206;0,15;0,75;3;259;8;1;0;0;marketing;high
IND18685;0,88;0,58;3;145;8;0;0;0;sales;low
IND31406;0,89;0,86;4;153;3;0;0;0;accounting;low
IND44920;0,65;0,52;2;117;10;1;0;0;support;low
IND12864;0,58;0,99;3;207;10;0;0;0;technical;low
IND09554;0,56;0,85;3;265;10;1;0;0;management;low
IND14311;0,25;0,72;5;279;8;0;0;0;marketing;low
IND25627;0,87;0,89;4;225;8;0;0;0;marketing;low
IND28702;0,62;0,40;3;158;8;1;0;0;marketing;low
IND07660;0,72;0,75;4;211;4;0;0;0;sales;medium
IND32026;0,49;0,94;4;175;3;0;0;0;sales;medium
IND01685;0,57;0,91;4;224;10;0;0;0;sales;medium
IND03659;0,63;0,65;3;190;10;0;0;0;sales;medium
IND09212;0,91;0,63;5;240;7;0;0;0;sales;medium
IND09445;0,70;0,68;5;225;7;0;0;0;sales;medium
IND14854;0,66;0,95;5;192;7;0;0;0;sales;medium
IND20089;0,77;0,48;5;262;7;0;0;0;IT;medium
IND23005;0,68;0,97;3;250;3;1;0;0;product_mng;medium
